Experiment,rev,typ,Created,parent,answer_accuracy,answer_page_accuracy,conditional_answer_accuracy,min_lot_size.answer_accuracy,min_lot_size.answer_page_accuracy,min_lot_size.conditional_answer_accuracy,min_lot_size.num_correct_answer,min_lot_size.num_correct_page_searched,min_lot_size.num_results,min_lot_size.num_row_input,min_lot_size.num_row_processed,min_lot_size.page_search_recall,min_lot_size.row_processed,page_search_recall,row_processed,max_height.answer_accuracy,max_height.conditional_answer_accuracy,max_height.num_correct_answer,max_height.num_correct_page_searched,max_height.num_results,max_height.page_search_recall,max_lot_coverage.answer_accuracy,max_lot_coverage.conditional_answer_accuracy,max_lot_coverage.num_correct_answer,max_lot_coverage.num_correct_page_searched,max_lot_coverage.num_results,max_lot_coverage.page_search_recall,max_lot_coverage_pavement.answer_accuracy,max_lot_coverage_pavement.conditional_answer_accuracy,max_lot_coverage_pavement.num_correct_answer,max_lot_coverage_pavement.num_correct_page_searched,max_lot_coverage_pavement.num_results,max_lot_coverage_pavement.page_search_recall,min_parking_spaces.answer_accuracy,min_parking_spaces.conditional_answer_accuracy,min_parking_spaces.num_correct_answer,min_parking_spaces.num_correct_page_searched,min_parking_spaces.num_results,min_parking_spaces.page_search_recall,min_unit_size.answer_accuracy,min_unit_size.conditional_answer_accuracy,min_unit_size.num_correct_answer,min_unit_size.num_correct_page_searched,min_unit_size.num_results,min_unit_size.page_search_recall,accuracy,max_height.accuracy,max_height.num_row_input,max_height.num_row_processed,max_height.row_processed,max_lot_coverage.accuracy,max_lot_coverage.num_row_input,max_lot_coverage.num_row_processed,max_lot_coverage.row_processed,max_lot_coverage_pavement.accuracy,max_lot_coverage_pavement.num_row_input,max_lot_coverage_pavement.num_row_processed,max_lot_coverage_pavement.row_processed,min_lot_size.accuracy,min_parking_spaces.accuracy,min_parking_spaces.num_row_input,min_parking_spaces.num_row_processed,min_parking_spaces.row_processed,min_unit_size.accuracy,min_unit_size.num_row_input,min_unit_size.num_row_processed,min_unit_size.row_processed,max_lot_coverage.num_correct_page_extracted,max_lot_coverage.page_extract_recall,min_lot_size.num_correct_page_extracted,min_lot_size.page_extract_recall,min_parking_spaces.num_correct_page_extracted,min_parking_spaces.page_extract_recall,max_height.num_correct_page_extracted,max_height.page_extract_recall,max_lot_coverage_pavement.num_correct_page_extracted,max_lot_coverage_pavement.page_extract_recall,min_unit_size.num_correct_page_extracted,min_unit_size.page_extract_recall,min lot size.answer_accuracy,min lot size.conditional_answer_accuracy,min lot size.num_correct_answer,min lot size.num_correct_page_extracted,min lot size.num_correct_page_searched,min lot size.num_results,min lot size.page_extract_recall,min lot size.page_search_recall,min unit size.answer_accuracy,min unit size.conditional_answer_accuracy,min unit size.num_correct_answer,min unit size.num_correct_page_extracted,min unit size.num_correct_page_searched,min unit size.num_results,min unit size.page_extract_recall,min unit size.page_search_recall,num_correct_answer,num_correct_page_extracted,num_correct_page_searched,num_results,page_extract_recall,extract_text.orig_document_s3_bucket,generate_dataset.seed,generate_dataset.test_split_frac,publish_datasets,eval.num-eval-rows,eval.terms,eval.search-method,eval.extraction-method,eval.k,eval.elastic-k,eval.embedding-k,data/hf_dataset,data/hf_text_dataset,data/names_all_towns.json,data/orig-documents,data/orig_documents_s3_manifest.json,data/textract_dataset,maxdumas/extract_text.py,maxdumas/generate_dataset.py,maxdumas/upload_zoning_docs.sh,templates/extraction.pmpt.tpl,templates/extraction_chat_completion.pmpt.tpl,templates/extraction_completion.pmpt.tpl,zoning/data_processing/eval.py,zoning/data_processing/extract_text.py,zoning/data_processing/generate_dataset.py,zoning/data_processing/generate_text_dataset.py,zoning/data_processing/index_towns.py,zoning/data_processing/upload_zoning_docs.sh
,ee9d17a,baseline,2023-10-11T11:33:42,,0.7666666666666666,,0.9761904761904762,0.7,,1.0,7,7,123,,,0.7,,0.75,,1.0,1.0,10,10,123,1.0,0.9,1.0,9,9,126,0.9,0.6,0.8571428571428571,6,7,120,0.7,0.6,1.0,6,4,125,0.4,0.8,1.0,8,8,123,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cornell-mfd64,42,0.3,True,10,"['min_lot_size', 'min_unit_size', 'max_height', 'max_lot_coverage', 'max_lot_coverage_pavement', 'min_parking_spaces']",elasticsearch,map,12,,,302e323289b3182818324f7ac09702e9.dir,e832d3471ef79f057d9845b1c45015ee.dir,0013040cfeb0f4f23a35a94cae9f2950,2311e7a6bb96f9a48b11de97f333475a.dir,897ea14dfed07ed31455e60dc08c51c4,11062398489b76650f2d8335fe86775a.dir,,,,,1a26f472c8a4889f0304b01f9732cfec,cdd9b0b79ac4ed02da5897315ccc15df,ed75967007eee28c738026ed9ca013da,98404ae0ff0f6d2466c5e067543c2e41,51f7f2eef57fa468b3d03fd2d8faa385,45a291510a51b8886397868052138501,cd3c4af8c8e19c9927e28912aaf7ced5,4bc9fb2d649525a0c3928fe4f7bc2307
,jcllobet/feature-mc-summary,baseline,2023-10-11T02:14:13,,0.8,,0.8,0.8,,0.8,8,10,17,10,10,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cornell-mfd64,42,0.3,True,10,min_lot_size,elasticsearch,tournament_reduce,6,,,302e323289b3182818324f7ac09702e9.dir,e832d3471ef79f057d9845b1c45015ee.dir,0013040cfeb0f4f23a35a94cae9f2950,2311e7a6bb96f9a48b11de97f333475a.dir,897ea14dfed07ed31455e60dc08c51c4,11062398489b76650f2d8335fe86775a.dir,,,,,1a26f472c8a4889f0304b01f9732cfec,cdd9b0b79ac4ed02da5897315ccc15df,9e93f3809140ca806f91ef468c718bd8,98404ae0ff0f6d2466c5e067543c2e41,51f7f2eef57fa468b3d03fd2d8faa385,45a291510a51b8886397868052138501,cd3c4af8c8e19c9927e28912aaf7ced5,4bc9fb2d649525a0c3928fe4f7bc2307
,f0f8d08,baseline,2023-10-11T00:39:22,,0.7666666666666666,,0.9761904761904762,0.7,,1.0,7,7,123,,,0.7,,0.75,,1.0,1.0,10,10,123,1.0,0.9,1.0,9,9,126,0.9,0.6,0.8571428571428571,6,7,120,0.7,0.6,1.0,6,4,125,0.4,0.8,1.0,8,8,123,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cornell-mfd64,42,0.3,True,10,"['min_lot_size', 'min_unit_size', 'max_height', 'max_lot_coverage', 'max_lot_coverage_pavement', 'min_parking_spaces']",elasticsearch,map,12,,,302e323289b3182818324f7ac09702e9.dir,e832d3471ef79f057d9845b1c45015ee.dir,0013040cfeb0f4f23a35a94cae9f2950,2311e7a6bb96f9a48b11de97f333475a.dir,897ea14dfed07ed31455e60dc08c51c4,11062398489b76650f2d8335fe86775a.dir,,,,,1a26f472c8a4889f0304b01f9732cfec,cdd9b0b79ac4ed02da5897315ccc15df,ed75967007eee28c738026ed9ca013da,98404ae0ff0f6d2466c5e067543c2e41,51f7f2eef57fa468b3d03fd2d8faa385,45a291510a51b8886397868052138501,cd3c4af8c8e19c9927e28912aaf7ced5,4bc9fb2d649525a0c3928fe4f7bc2307
,172b42d,baseline,2023-10-10T23:23:38,,0.7666666666666666,,0.9761904761904762,0.7,,1.0,7,7,123,,,0.7,,0.75,,1.0,1.0,10,10,123,1.0,0.9,1.0,9,9,126,0.9,0.6,0.8571428571428571,6,7,120,0.7,0.6,1.0,6,4,125,0.4,0.8,1.0,8,8,123,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cornell-mfd64,42,0.3,True,10,"['min_lot_size', 'min_unit_size', 'max_height', 'max_lot_coverage', 'max_lot_coverage_pavement', 'min_parking_spaces']",elasticsearch,map,12,,,302e323289b3182818324f7ac09702e9.dir,e832d3471ef79f057d9845b1c45015ee.dir,0013040cfeb0f4f23a35a94cae9f2950,2311e7a6bb96f9a48b11de97f333475a.dir,897ea14dfed07ed31455e60dc08c51c4,11062398489b76650f2d8335fe86775a.dir,,,,,1a26f472c8a4889f0304b01f9732cfec,cdd9b0b79ac4ed02da5897315ccc15df,ed75967007eee28c738026ed9ca013da,98404ae0ff0f6d2466c5e067543c2e41,51f7f2eef57fa468b3d03fd2d8faa385,45a291510a51b8886397868052138501,cd3c4af8c8e19c9927e28912aaf7ced5,4bc9fb2d649525a0c3928fe4f7bc2307
,ruslana,baseline,2023-10-10T22:33:21,,0.7666666666666666,,0.9761904761904762,0.7,,1.0,7,7,123,,,0.7,,0.75,,1.0,1.0,10,10,123,1.0,0.9,1.0,9,9,126,0.9,0.6,0.8571428571428571,6,7,120,0.7,0.6,1.0,6,4,125,0.4,0.8,1.0,8,8,123,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cornell-mfd64,42,0.3,True,10,"['min_lot_size', 'min_unit_size', 'max_height', 'max_lot_coverage', 'max_lot_coverage_pavement', 'min_parking_spaces']",elasticsearch,map,12,,,302e323289b3182818324f7ac09702e9.dir,e832d3471ef79f057d9845b1c45015ee.dir,0013040cfeb0f4f23a35a94cae9f2950,2311e7a6bb96f9a48b11de97f333475a.dir,897ea14dfed07ed31455e60dc08c51c4,11062398489b76650f2d8335fe86775a.dir,,,,,1a26f472c8a4889f0304b01f9732cfec,cdd9b0b79ac4ed02da5897315ccc15df,ed75967007eee28c738026ed9ca013da,98404ae0ff0f6d2466c5e067543c2e41,51f7f2eef57fa468b3d03fd2d8faa385,45a291510a51b8886397868052138501,cd3c4af8c8e19c9927e28912aaf7ced5,4bc9fb2d649525a0c3928fe4f7bc2307
finny-ceps,534f715,branch_commit,2023-10-11T02:29:27,,0.6416666666666666,,0.753968253968254,0.8,,1.0,4,4,6,,,0.8,,0.593452380952381,,0.75,0.8571428571428571,6,7,11,0.875,0.42857142857142855,1.0,3,3,7,0.42857142857142855,0.5714285714285714,0.6666666666666666,4,6,7,0.8571428571428571,0.5,0,1,0,3,0.0,0.8,1.0,4,3,7,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cornell-mfd64,42,0.3,True,10,"['min_lot_size', 'min_unit_size', 'max_height', 'max_lot_coverage', 'max_lot_coverage_pavement', 'min_parking_spaces']",elasticsearch,tournament_reduce,6,,,302e323289b3182818324f7ac09702e9.dir,e832d3471ef79f057d9845b1c45015ee.dir,0013040cfeb0f4f23a35a94cae9f2950,2311e7a6bb96f9a48b11de97f333475a.dir,897ea14dfed07ed31455e60dc08c51c4,11062398489b76650f2d8335fe86775a.dir,,,,,1a26f472c8a4889f0304b01f9732cfec,cdd9b0b79ac4ed02da5897315ccc15df,ed75967007eee28c738026ed9ca013da,98404ae0ff0f6d2466c5e067543c2e41,51f7f2eef57fa468b3d03fd2d8faa385,45a291510a51b8886397868052138501,cd3c4af8c8e19c9927e28912aaf7ced5,4bc9fb2d649525a0c3928fe4f7bc2307
smoky-owls,ba25c5e,branch_commit,2023-10-11T02:26:17,,0.6416666666666666,,0.753968253968254,0.8,,1.0,4,4,6,,,0.8,,0.593452380952381,,0.75,0.8571428571428571,6,7,11,0.875,0.42857142857142855,1.0,3,3,7,0.42857142857142855,0.5714285714285714,0.6666666666666666,4,6,7,0.8571428571428571,0.5,0,1,0,3,0.0,0.8,1.0,4,3,7,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cornell-mfd64,42,0.3,True,10,"['min_lot_size', 'min_unit_size', 'max_height', 'max_lot_coverage', 'max_lot_coverage_pavement', 'min_parking_spaces']",elasticsearch,tournament_reduce,6,,,302e323289b3182818324f7ac09702e9.dir,e832d3471ef79f057d9845b1c45015ee.dir,0013040cfeb0f4f23a35a94cae9f2950,2311e7a6bb96f9a48b11de97f333475a.dir,897ea14dfed07ed31455e60dc08c51c4,11062398489b76650f2d8335fe86775a.dir,,,,,1a26f472c8a4889f0304b01f9732cfec,cdd9b0b79ac4ed02da5897315ccc15df,ed75967007eee28c738026ed9ca013da,98404ae0ff0f6d2466c5e067543c2e41,51f7f2eef57fa468b3d03fd2d8faa385,45a291510a51b8886397868052138501,cd3c4af8c8e19c9927e28912aaf7ced5,4bc9fb2d649525a0c3928fe4f7bc2307
shier-heck,5ddac0b,branch_commit,2023-10-11T02:23:33,,0.6416666666666666,,0.753968253968254,0.8,,1.0,4,4,6,,,0.8,,0.593452380952381,,0.75,0.8571428571428571,6,7,11,0.875,0.42857142857142855,1.0,3,3,7,0.42857142857142855,0.5714285714285714,0.6666666666666666,4,6,7,0.8571428571428571,0.5,0,1,0,3,0.0,0.8,1.0,4,3,7,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cornell-mfd64,42,0.3,True,10,"['min_lot_size', 'min_unit_size', 'max_height', 'max_lot_coverage', 'max_lot_coverage_pavement', 'min_parking_spaces']",elasticsearch,tournament_reduce,6,,,302e323289b3182818324f7ac09702e9.dir,e832d3471ef79f057d9845b1c45015ee.dir,0013040cfeb0f4f23a35a94cae9f2950,2311e7a6bb96f9a48b11de97f333475a.dir,897ea14dfed07ed31455e60dc08c51c4,11062398489b76650f2d8335fe86775a.dir,,,,,1a26f472c8a4889f0304b01f9732cfec,cdd9b0b79ac4ed02da5897315ccc15df,ed75967007eee28c738026ed9ca013da,98404ae0ff0f6d2466c5e067543c2e41,51f7f2eef57fa468b3d03fd2d8faa385,45a291510a51b8886397868052138501,cd3c4af8c8e19c9927e28912aaf7ced5,4bc9fb2d649525a0c3928fe4f7bc2307
local-roma,9c0e2e5,branch_base,2023-10-11T02:20:42,,0.6416666666666666,,0.753968253968254,0.8,,1.0,4,4,5,,,0.8,,0.593452380952381,,0.75,0.8571428571428571,6,7,11,0.875,0.42857142857142855,1.0,3,3,7,0.42857142857142855,0.5714285714285714,0.6666666666666666,4,6,7,0.8571428571428571,0.5,0,1,0,3,0.0,0.8,1.0,4,3,7,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cornell-mfd64,42,0.3,True,10,"['min_lot_size', 'min_unit_size', 'max_height', 'max_lot_coverage', 'max_lot_coverage_pavement', 'min_parking_spaces']",elasticsearch,tournament_reduce,6,,,302e323289b3182818324f7ac09702e9.dir,e832d3471ef79f057d9845b1c45015ee.dir,0013040cfeb0f4f23a35a94cae9f2950,2311e7a6bb96f9a48b11de97f333475a.dir,897ea14dfed07ed31455e60dc08c51c4,11062398489b76650f2d8335fe86775a.dir,,,,,1a26f472c8a4889f0304b01f9732cfec,cdd9b0b79ac4ed02da5897315ccc15df,ed75967007eee28c738026ed9ca013da,98404ae0ff0f6d2466c5e067543c2e41,51f7f2eef57fa468b3d03fd2d8faa385,45a291510a51b8886397868052138501,cd3c4af8c8e19c9927e28912aaf7ced5,4bc9fb2d649525a0c3928fe4f7bc2307
,angky,baseline,2023-10-10T20:48:52,,0.7666666666666666,,0.9761904761904762,0.7,,1.0,7,7,123,,,0.7,,0.75,,1.0,1.0,10,10,123,1.0,0.9,1.0,9,9,126,0.9,0.6,0.8571428571428571,6,7,120,0.7,0.6,1.0,6,4,125,0.4,0.8,1.0,8,8,123,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cornell-mfd64,42,0.3,True,10,"['min_lot_size', 'min_unit_size', 'max_height', 'max_lot_coverage', 'max_lot_coverage_pavement', 'min_parking_spaces']",elasticsearch,map,12,,,302e323289b3182818324f7ac09702e9.dir,e832d3471ef79f057d9845b1c45015ee.dir,0013040cfeb0f4f23a35a94cae9f2950,2311e7a6bb96f9a48b11de97f333475a.dir,897ea14dfed07ed31455e60dc08c51c4,11062398489b76650f2d8335fe86775a.dir,,,,,1a26f472c8a4889f0304b01f9732cfec,cdd9b0b79ac4ed02da5897315ccc15df,ed75967007eee28c738026ed9ca013da,98404ae0ff0f6d2466c5e067543c2e41,51f7f2eef57fa468b3d03fd2d8faa385,45a291510a51b8886397868052138501,cd3c4af8c8e19c9927e28912aaf7ced5,4bc9fb2d649525a0c3928fe4f7bc2307
umber-iglu,04793a4,branch_commit,2023-10-11T01:57:59,,0.8,,0.8,0.8,,0.8,8,10,17,10,10,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cornell-mfd64,42,0.3,True,10,min_lot_size,elasticsearch,tournament_reduce,6,,,302e323289b3182818324f7ac09702e9.dir,e832d3471ef79f057d9845b1c45015ee.dir,0013040cfeb0f4f23a35a94cae9f2950,2311e7a6bb96f9a48b11de97f333475a.dir,897ea14dfed07ed31455e60dc08c51c4,11062398489b76650f2d8335fe86775a.dir,,,,,1a26f472c8a4889f0304b01f9732cfec,cdd9b0b79ac4ed02da5897315ccc15df,9e93f3809140ca806f91ef468c718bd8,98404ae0ff0f6d2466c5e067543c2e41,51f7f2eef57fa468b3d03fd2d8faa385,45a291510a51b8886397868052138501,cd3c4af8c8e19c9927e28912aaf7ced5,4bc9fb2d649525a0c3928fe4f7bc2307
ducky-doss,55b1b55,branch_commit,2023-10-11T01:51:54,,0.8,,0.8,0.8,,0.8,8,10,17,10,10,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cornell-mfd64,42,0.3,True,10,min_lot_size,elasticsearch,tournament_reduce,6,,,302e323289b3182818324f7ac09702e9.dir,e832d3471ef79f057d9845b1c45015ee.dir,0013040cfeb0f4f23a35a94cae9f2950,2311e7a6bb96f9a48b11de97f333475a.dir,897ea14dfed07ed31455e60dc08c51c4,11062398489b76650f2d8335fe86775a.dir,,,,,1a26f472c8a4889f0304b01f9732cfec,cdd9b0b79ac4ed02da5897315ccc15df,9e93f3809140ca806f91ef468c718bd8,98404ae0ff0f6d2466c5e067543c2e41,51f7f2eef57fa468b3d03fd2d8faa385,45a291510a51b8886397868052138501,cd3c4af8c8e19c9927e28912aaf7ced5,4bc9fb2d649525a0c3928fe4f7bc2307
socko-slug,96718a8,branch_commit,2023-10-11T01:49:20,,0.8,,0.8,0.8,,0.8,8,10,16,10,10,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cornell-mfd64,42,0.3,True,10,min_lot_size,elasticsearch,tournament_reduce,6,,,302e323289b3182818324f7ac09702e9.dir,e832d3471ef79f057d9845b1c45015ee.dir,0013040cfeb0f4f23a35a94cae9f2950,2311e7a6bb96f9a48b11de97f333475a.dir,897ea14dfed07ed31455e60dc08c51c4,11062398489b76650f2d8335fe86775a.dir,,,,,1a26f472c8a4889f0304b01f9732cfec,cdd9b0b79ac4ed02da5897315ccc15df,9e93f3809140ca806f91ef468c718bd8,98404ae0ff0f6d2466c5e067543c2e41,51f7f2eef57fa468b3d03fd2d8faa385,45a291510a51b8886397868052138501,cd3c4af8c8e19c9927e28912aaf7ced5,4bc9fb2d649525a0c3928fe4f7bc2307
curly-snap,580508a,branch_commit,2023-10-11T01:47:13,,0.8,,0.8,0.8,,0.8,8,10,16,10,10,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cornell-mfd64,42,0.3,True,10,min_lot_size,elasticsearch,tournament_reduce,6,,,302e323289b3182818324f7ac09702e9.dir,e832d3471ef79f057d9845b1c45015ee.dir,0013040cfeb0f4f23a35a94cae9f2950,2311e7a6bb96f9a48b11de97f333475a.dir,897ea14dfed07ed31455e60dc08c51c4,11062398489b76650f2d8335fe86775a.dir,,,,,1a26f472c8a4889f0304b01f9732cfec,cdd9b0b79ac4ed02da5897315ccc15df,9e93f3809140ca806f91ef468c718bd8,98404ae0ff0f6d2466c5e067543c2e41,51f7f2eef57fa468b3d03fd2d8faa385,45a291510a51b8886397868052138501,cd3c4af8c8e19c9927e28912aaf7ced5,4bc9fb2d649525a0c3928fe4f7bc2307
malar-firm,2997fbf,branch_base,2023-10-11T01:46:23,,0.8,,0.8,0.8,,0.8,8,10,16,10,10,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cornell-mfd64,42,0.3,True,10,min_lot_size,elasticsearch,tournament_reduce,6,,,302e323289b3182818324f7ac09702e9.dir,e832d3471ef79f057d9845b1c45015ee.dir,0013040cfeb0f4f23a35a94cae9f2950,2311e7a6bb96f9a48b11de97f333475a.dir,897ea14dfed07ed31455e60dc08c51c4,11062398489b76650f2d8335fe86775a.dir,,,,,1a26f472c8a4889f0304b01f9732cfec,cdd9b0b79ac4ed02da5897315ccc15df,9e93f3809140ca806f91ef468c718bd8,98404ae0ff0f6d2466c5e067543c2e41,51f7f2eef57fa468b3d03fd2d8faa385,45a291510a51b8886397868052138501,cd3c4af8c8e19c9927e28912aaf7ced5,4bc9fb2d649525a0c3928fe4f7bc2307
,03488aa,baseline,2023-10-10T20:00:43,,0.7666666666666666,,0.9761904761904762,0.7,,1.0,7,7,123,,,0.7,,0.75,,1.0,1.0,10,10,123,1.0,0.9,1.0,9,9,126,0.9,0.6,0.8571428571428571,6,7,120,0.7,0.6,1.0,6,4,125,0.4,0.8,1.0,8,8,123,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cornell-mfd64,42,0.3,True,10,"['min_lot_size', 'min_unit_size', 'max_height', 'max_lot_coverage', 'max_lot_coverage_pavement', 'min_parking_spaces']",elasticsearch,map,12,,,302e323289b3182818324f7ac09702e9.dir,e832d3471ef79f057d9845b1c45015ee.dir,0013040cfeb0f4f23a35a94cae9f2950,2311e7a6bb96f9a48b11de97f333475a.dir,897ea14dfed07ed31455e60dc08c51c4,11062398489b76650f2d8335fe86775a.dir,,,,,1a26f472c8a4889f0304b01f9732cfec,cdd9b0b79ac4ed02da5897315ccc15df,ed75967007eee28c738026ed9ca013da,98404ae0ff0f6d2466c5e067543c2e41,51f7f2eef57fa468b3d03fd2d8faa385,45a291510a51b8886397868052138501,cd3c4af8c8e19c9927e28912aaf7ced5,4bc9fb2d649525a0c3928fe4f7bc2307
,70f5cea,baseline,2023-10-10T16:47:27,,0.7666666666666666,,0.9761904761904762,0.7,,1.0,7,7,123,,,0.7,,0.75,,1.0,1.0,10,10,123,1.0,0.9,1.0,9,9,126,0.9,0.6,0.8571428571428571,6,7,120,0.7,0.6,1.0,6,4,125,0.4,0.8,1.0,8,8,123,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cornell-mfd64,42,0.3,True,10,"['min_lot_size', 'min_unit_size', 'max_height', 'max_lot_coverage', 'max_lot_coverage_pavement', 'min_parking_spaces']",elasticsearch,map,12,,,302e323289b3182818324f7ac09702e9.dir,e832d3471ef79f057d9845b1c45015ee.dir,0013040cfeb0f4f23a35a94cae9f2950,2311e7a6bb96f9a48b11de97f333475a.dir,897ea14dfed07ed31455e60dc08c51c4,11062398489b76650f2d8335fe86775a.dir,,,,,1a26f472c8a4889f0304b01f9732cfec,cdd9b0b79ac4ed02da5897315ccc15df,ed75967007eee28c738026ed9ca013da,98404ae0ff0f6d2466c5e067543c2e41,51f7f2eef57fa468b3d03fd2d8faa385,45a291510a51b8886397868052138501,cd3c4af8c8e19c9927e28912aaf7ced5,4bc9fb2d649525a0c3928fe4f7bc2307
,82868a3,baseline,2023-09-20T13:08:46,,0.7666666666666666,,0.9761904761904762,0.7,,1.0,7,7,123,,,0.7,,0.75,,1.0,1.0,10,10,123,1.0,0.9,1.0,9,9,126,0.9,0.6,0.8571428571428571,6,7,120,0.7,0.6,1.0,6,4,125,0.4,0.8,1.0,8,8,123,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cornell-mfd64,42,0.3,True,10,"['min_lot_size', 'min_unit_size', 'max_height', 'max_lot_coverage', 'max_lot_coverage_pavement', 'min_parking_spaces']",elasticsearch,map,12,,,302e323289b3182818324f7ac09702e9.dir,e832d3471ef79f057d9845b1c45015ee.dir,0013040cfeb0f4f23a35a94cae9f2950,2311e7a6bb96f9a48b11de97f333475a.dir,897ea14dfed07ed31455e60dc08c51c4,11062398489b76650f2d8335fe86775a.dir,,,,,1a26f472c8a4889f0304b01f9732cfec,cdd9b0b79ac4ed02da5897315ccc15df,ed75967007eee28c738026ed9ca013da,98404ae0ff0f6d2466c5e067543c2e41,51f7f2eef57fa468b3d03fd2d8faa385,45a291510a51b8886397868052138501,cd3c4af8c8e19c9927e28912aaf7ced5,4bc9fb2d649525a0c3928fe4f7bc2307
,a2c0ee9,baseline,2023-08-25T10:35:22,,0.7666666666666666,,0.9761904761904762,0.7,,1.0,7,7,123,,,0.7,,0.75,,1.0,1.0,10,10,123,1.0,0.9,1.0,9,9,126,0.9,0.6,0.8571428571428571,6,7,120,0.7,0.6,1.0,6,4,125,0.4,0.8,1.0,8,8,123,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cornell-mfd64,42,0.3,True,10,"['min_lot_size', 'min_unit_size', 'max_height', 'max_lot_coverage', 'max_lot_coverage_pavement', 'min_parking_spaces']",elasticsearch,map,12,,,302e323289b3182818324f7ac09702e9.dir,e832d3471ef79f057d9845b1c45015ee.dir,0013040cfeb0f4f23a35a94cae9f2950,2311e7a6bb96f9a48b11de97f333475a.dir,897ea14dfed07ed31455e60dc08c51c4,11062398489b76650f2d8335fe86775a.dir,,,,,1a26f472c8a4889f0304b01f9732cfec,cdd9b0b79ac4ed02da5897315ccc15df,ed75967007eee28c738026ed9ca013da,98404ae0ff0f6d2466c5e067543c2e41,51f7f2eef57fa468b3d03fd2d8faa385,45a291510a51b8886397868052138501,cd3c4af8c8e19c9927e28912aaf7ced5,4bc9fb2d649525a0c3928fe4f7bc2307
